,path,filename,subfolder,ichan,names,units,desc,mean,max,min,std,1%,50%,99%,del3,del4,del5,del8,del10,del12
18,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,19,Mx coo: tower,kNm,MomentMx Mbdy:tower nodenr:   1 coo: tower  tower base,147146.301984375,147280.65625,147095.234375,38.52175830028807,147097.140625,147138.5625,147265.43765625,27.258434868911074,36.5752203294725,46.951247698430784,76.51773680418678,91.26328844753726,102.69966719182348
19,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,20,My coo: tower,kNm,MomentMy Mbdy:tower nodenr:   1 coo: tower  tower base,8267.47364711914,9347.908203125,7214.748046875,322.9436624898812,7415.6153955078125,8264.2587890625,9159.984042968747,467.1068013325535,636.074975667656,775.4777644558787,1070.3088029052913,1202.5717562159155,1304.2618743032879
20,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,21,Mz coo: tower,kNm,MomentMz Mbdy:tower nodenr:   1 coo: tower  tower base,334.1687479537964,354.5970764160156,315.68084716796875,8.231069880723073,318.54953918457034,334.1252746582031,350.54900268554684,12.084530529940013,14.65150929528019,16.610618518799303,20.74603926288371,22.75858143547025,24.408252616902878
21,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,22,Mx coo: tower,kNm,MomentMx Mbdy:tower nodenr:  11 coo: tower  tower yaw bearing,-3179.0958880371095,-3163.78125,-3190.5078125,7.247340370313887,-3190.2136279296874,-3179.044189453125,-3165.9369506835938,10.496620044316654,12.419717225986219,13.760447949216005,16.14659209382062,17.105331520070134,17.832526094843487
22,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,23,My coo: tower,kNm,MomentMy Mbdy:tower nodenr:  11 coo: tower  tower yaw bearing,8557.354777001952,8587.4814453125,8551.1396484375,6.836363579837549,8551.294892578126,8554.7109375,8582.3262109375,6.309633356233433,8.709838670987851,10.788549689479389,15.70203195257701,18.218586803831474,20.279255482645187
23,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,24,Mz coo: tower,kNm,MomentMz Mbdy:tower nodenr:  11 coo: tower  tower yaw bearing,334.16885883178713,354.55206298828125,315.7127685546875,8.20997600096465,318.5776022338867,334.1263732910156,350.5108895874023,12.051027472481096,14.610512631799697,16.564359690290082,20.692765819632182,22.704455529947605,24.353945124690014
24,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,25,Mx coo: shaft,kNm,MomentMx Mbdy:shaft nodenr:   4 coo: shaft  main bearing,-49.82953661647439,8044.830078125,-8028.5146484375,5670.635042719528,-8022.44873046875,-99.14696502685547,8038.531953125,5765.374742699557,7445.626060276145,8681.301165484942,10932.161887454287,11806.396624225928,12428.096741584215
25,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,26,My coo: shaft,kNm,MomentMy Mbdy:shaft nodenr:   4 coo: shaft  main bearing,-21.285687214235217,8041.7587890625,-8032.859375,5692.431008845643,-8026.85205078125,-61.49446105957031,8035.380859375,5754.5784567124165,7438.3611635321,8677.397087230973,10934.24435339263,11810.243705704757,12432.900511441801
26,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,27,Mz coo: shaft,kNm,MomentMz Mbdy:shaft nodenr:   4 coo: shaft  main bearing,-8540.485850195313,-8535.423828125,-8565.18359375,5.880397133963452,-8561.225732421875,-8537.92333984375,-8535.52732421875,4.046327884418838,5.867573733742081,7.653511245105788,12.318107284843075,14.657119975036911,16.485347250956757
27,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,28,Mx coo: hub1,kNm,MomentMx Mbdy:blade1 nodenr:   1 coo: hub1  blade1 root ipop,-27404.41677294922,-27032.197265625,-27801.41015625,264.310583369183,-27789.357421875,-27397.12109375,-27033.5625,270.0179393068281,348.6456751178858,406.4482773999711,511.7067699720083,552.5951660810077,581.68802564675
28,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,29,My coo: hub1,kNm,MomentMy Mbdy:blade1 nodenr:   1 coo: hub1  blade1 root ipop,2758.268177792448,15391.0302734375,-9940.79296875,8969.233594578256,-9932.291015625,2820.96923828125,15378.181640625,9069.065120386831,11722.287259755136,13674.734684169909,17231.17036283733,18611.641398489737,19592.87857471697
29,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,30,Mz coo: hub1,kNm,MomentMz Mbdy:blade1 nodenr:   1 coo: hub1  blade1 root ipop,126.49173261909485,141.60791015625,101.78460693359375,14.380592657301532,101.85609748840332,131.49085235595703,141.515625,14.252129402532034,18.426139064411725,21.496797933788482,27.088500277165974,29.258726879133892,30.801301477285772
30,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,31,Mx coo: hub2,kNm,MomentMx Mbdy:blade2 nodenr:   1 coo: hub2  blade2 root ipop,-27408.242989453123,-27032.185546875,-27798.72265625,265.6117233321183,-27790.5803125,-27404.861328125,-27033.4588671875,268.88726299941845,347.52295644910475,405.3929063502421,510.82197419585714,551.7529197987184,580.8498564578207
31,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,32,My coo: hub2,kNm,MomentMy Mbdy:blade2 nodenr:   1 coo: hub2  blade2 root ipop,2637.291820396429,15388.0732421875,-9940.7861328125,8929.072756340993,-9932.67271484375,2582.33251953125,15377.6376953125,9089.686891289015,11736.353624859645,13681.901113253853,17224.144887935112,18599.722864511725,19578.174855121404
32,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,33,Mz coo: hub2,kNm,MomentMz Mbdy:blade2 nodenr:   1 coo: hub2  blade2 root ipop,126.34640919189454,141.6042938232422,101.78684997558594,14.354025230223261,101.85471099853515,131.11658477783203,141.51325073242188,14.32552990091484,18.494073905585314,21.556978712840277,27.12866750635557,29.28959337377798,30.82521472335583
33,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,34,Mx coo: hub3,kNm,MomentMx Mbdy:blade3 nodenr:   1 coo: hub3  blade3 root ipop,-27408.2552265625,-27032.109375,-27800.845703125,265.48659697037357,-27789.156484375,-27404.84765625,-27033.556640625,269.65870889967863,348.52001059368706,406.5559911766108,512.2875382890029,553.3359160447555,582.5163327179181
34,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,35,My coo: hub3,kNm,MomentMy Mbdy:blade3 nodenr:   1 coo: hub3  blade3 root ipop,2771.5101694202185,15388.697265625,-9940.8125,8961.306885320719,-9932.7016015625,2864.5958251953125,15378.125,9071.572815407959,11723.180577086112,13674.530075047747,17229.72398778836,18609.971150180987,19591.095967026213
35,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,36,Mz coo: hub3,kNm,MomentMz Mbdy:blade3 nodenr:   1 coo: hub3  blade3 root ipop,126.51898972320556,141.62313842773438,101.78219604492188,14.370068946480565,101.85431060791015,131.5494842529297,141.5192413330078,14.259152052029238,18.434507450657552,21.50637181728495,27.100499388159914,29.27168664507017,30.814944473048946
36,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,37,Mx coo: blade1,kNm,MomentMx Mbdy:blade1 nodenr:   1 coo: blade1  blade1 root flped,-27404.416771972657,-27032.197265625,-27801.41015625,264.3105843343708,-27789.357421875,-27397.12109375,-27033.5625,270.0179393068281,348.6456751178858,406.4482773999711,511.7067699720083,552.5951660810077,581.68802564675
37,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,38,My coo: blade1,kNm,MomentMy Mbdy:blade1 nodenr:   1 coo: blade1  blade1 root flped,2758.2681779876098,15391.0302734375,-9940.79296875,8969.23359461731,-9932.291015625,2820.96923828125,15378.181640625,9069.065120386831,11722.287259755136,13674.734684169909,17231.17036283733,18611.641398489737,19592.87857471697
38,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,39,Mz coo: blade1,kNm,MomentMz Mbdy:blade1 nodenr:   1 coo: blade1  blade1 root flped,126.49173251838684,141.60791015625,101.78460693359375,14.380592444215706,101.85609748840332,131.49085235595703,141.515625,14.252129402532034,18.426139064411725,21.496797933788482,27.088500277165974,29.258726879133892,30.801301477285772
39,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,40,Mx coo: blade2,kNm,MomentMx Mbdy:blade2 nodenr:   1 coo: blade2  blade2 root flped,-27408.24298925781,-27032.185546875,-27798.72265625,265.6117234872772,-27790.5803125,-27404.861328125,-27033.4588671875,268.88726299941845,347.52295644910475,405.3929063502421,510.82197419585714,551.7529197987184,580.8498564578207
40,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,41,My coo: blade2,kNm,MomentMy Mbdy:blade2 nodenr:   1 coo: blade2  blade2 root flped,2637.291821843618,15388.0732421875,-9940.7861328125,8929.072755301875,-9932.67271484375,2582.33251953125,15377.6376953125,9089.686891289015,11736.353624859645,13681.901113253853,17224.144887935112,18599.722864511725,19578.174855121404
41,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,42,Mz coo: blade2,kNm,MomentMz Mbdy:blade2 nodenr:   1 coo: blade2  blade2 root flped,126.3464090702057,141.6042938232422,101.78684997558594,14.354025083633863,101.85471099853515,131.11658477783203,141.51325073242188,14.32552990091484,18.494073905585314,21.556978712840277,27.12866750635557,29.28959337377798,30.82521472335583
42,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,43,Mx coo: blade3,kNm,MomentMx Mbdy:blade3 nodenr:   1 coo: blade3  blade3 root flped,-27408.255226367186,-27032.109375,-27800.845703125,265.48659717309187,-27789.156484375,-27404.84765625,-27033.556640625,269.65870889967863,348.52001059368706,406.5559911766108,512.2875382890029,553.3359160447555,582.5163327179181
43,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,44,My coo: blade3,kNm,MomentMy Mbdy:blade3 nodenr:   1 coo: blade3  blade3 root flped,2771.5101699382903,15388.697265625,-9940.8125,8961.306885158869,-9932.7016015625,2864.5958251953125,15378.125,9071.572815407959,11723.180577086112,13674.530075047747,17229.72398778836,18609.971150180987,19591.095967026213
44,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,45,Mz coo: blade3,kNm,MomentMz Mbdy:blade3 nodenr:   1 coo: blade3  blade3 root flped,126.5189894996643,141.62313842773438,101.78219604492188,14.370068699924815,101.85431060791015,131.5494842529297,141.5192413330078,14.259152052029238,18.434507450657552,21.50637181728495,27.100499388159914,29.27168664507017,30.814944473048946
45,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,46,Mx coo: hub1,kNm,MomentMx Mbdy:hub1 nodenr:   1 coo: hub1  blade1 rotorcenter ipop,-28734.36101074219,-28314.73046875,-29179.923828125,297.85771925620134,-29167.355859375,-28726.541015625,-28316.2421875,304.24230789680337,392.8216794830724,457.9325596788693,576.4708217325091,622.5007883942374,655.2421806198862
46,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,47,My coo: hub1,kNm,MomentMy Mbdy:hub1 nodenr:   1 coo: hub1  blade1 rotorcenter ipop,2894.6713172623395,16824.380859375,-11108.359375,9890.270723905029,-11099.3095703125,2963.574462890625,16810.560546875,10000.221371926827,12925.860166044187,15078.77297480824,19000.361761478685,20522.571137065166,21604.555757351824
47,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,48,Mz coo: hub1,kNm,MomentMz Mbdy:hub1 nodenr:   1 coo: hub1  blade1 rotorcenter ipop,126.3487975528717,140.3049774169922,102.99226379394531,13.470520391451583,103.06150817871094,131.30665588378906,140.2025909423828,13.353519745676032,17.264474489232047,20.141566651527107,25.38075375166468,27.414162278203026,28.859487994076186
48,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,49,State pos x  coo: global,m,State pos x  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top fa displ,-0.06081365820690989,-0.05669889971613884,-0.06514191627502441,0.0012797603225018256,-0.06439677640795707,-0.060791293159127235,-0.05747601203620434,0.0018516336179792603,0.002520777967227243,0.003072763258976976,0.004239666325425473,0.0047626969499716095,0.005164609129242397
49,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,50,State pos y  coo: global,m,State pos y  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top ss displ,0.5821133539319039,0.5826305150985718,0.5819444060325623,0.00015008675451077923,0.5819496512413025,0.5820582509040833,0.5825782424211502,8.059576027765089e-05,0.00012228656014443473,0.00016782936722908163,0.00028284649122909837,0.00033765951498277363,0.0003800100149114251
50,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,51,State acc x  coo: global,m/s^2,State acc x  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top fa acc,-2.380756238437698e-06,0.01125575415790081,-0.011014996096491814,0.003340936560583131,-0.008879472501575947,-1.0145825399376918e-05,0.009096204750239832,0.0048517406758579835,0.006597273380135543,0.00804069170405851,0.011109749286894996,0.012497604064987797,0.013571045758623682
51,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,52,State acc y  coo: global,m/s^2,State acc y  Mbdy:tower E-nr:  10 Z-rel:1.00 coo: global  tower top ss acc,4.203901023570378e-07,0.0005786693072877824,-0.0005583841702900827,0.0002572891342119684,-0.0004588834394235164,2.744908670138102e-06,0.0004665515327360478,0.0003821229881451463,0.00045774999993881217,0.0005131981936945991,0.0006227548375237296,0.000673488360238709,0.0007151453374983857
52,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,53,State pos x  coo: blade1,m,State pos x  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: blade1  blade1 tip pos,0.8013851279990748,1.5521272420883179,0.0471523180603981,0.5326479862486811,0.04779491573572159,0.8050213158130646,1.5508642709255218,0.5387972061887724,0.696426317581553,0.8124220904137883,1.0237115212668713,1.1057259215783235,1.1640216601292948
53,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,54,State pos y  coo: blade1,m,State pos y  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: blade1  blade1 tip pos,4.708621793913841,4.821078777313232,4.597428798675537,0.0775975471052664,4.597841711044311,4.709818363189697,4.818571600914002,0.0785293748785737,0.10148103884160818,0.11837141058827737,0.14914484729191355,0.16109243258747777,0.1695852382279879
54,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,55,State pos z  coo: blade1,m,State pos z  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: blade1  blade1 tip pos,89.61353239707947,89.62828063964844,89.59514617919922,0.011606386650186278,89.59544372558594,89.61520767211914,89.62824249267578,0.011668620746382138,0.015074414241435914,0.01758031673912761,0.02214649688670542,0.023919858208259613,0.025180651547157037
55,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,56,State pos x  coo: blade2,m,State pos x  Mbdy:blade2 E-nr:  26 Z-rel:1.00 coo: blade2  blade2 tip pos,0.7942146319301799,1.5518710613250732,0.047154705971479416,0.5302559064886461,0.047774337232112885,0.7909879088401794,1.5508378744125366,0.5399927540308259,0.69722378690966,0.812803295744288,1.0232380438511537,1.1049572657385003,1.1630843488179645
56,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,57,State pos y  coo: blade2,m,State pos y  Mbdy:blade2 E-nr:  26 Z-rel:1.00 coo: blade2  blade2 tip pos,4.707457308864593,4.821193218231201,4.59744119644165,0.0773439400189954,4.5978102684021,4.707377910614014,4.81838372707367,0.07871873147022511,0.10164160954644019,0.11849288365542861,0.14917567954944752,0.1610911899330817,0.16956647191410368
57,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,58,State pos z  coo: blade2,m,State pos z  Mbdy:blade2 E-nr:  26 Z-rel:1.00 coo: blade2  blade2 tip pos,89.61372520065308,89.62828063964844,89.59514617919922,0.011557562918144063,89.59545135498047,89.61557006835938,89.62824249267578,0.011681170945015171,0.01508420497283644,0.017586564112647984,0.02214506884640077,0.023916403690199328,0.025176776409308363
58,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,59,State pos x  coo: blade3,m,State pos x  Mbdy:blade3 E-nr:  26 Z-rel:1.00 coo: blade3  blade3 tip pos,0.802202426105924,1.5519146919250488,0.04715859517455101,0.5321629011165465,0.04779299348592758,0.8075114488601685,1.550858497619629,0.5389170429041025,0.6964417238985624,0.8123659988299975,1.0235702331332943,1.105566898360961,1.1638528092799585
59,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,60,State pos y  coo: blade3,m,State pos y  Mbdy:blade3 E-nr:  26 Z-rel:1.00 coo: blade3  blade3 tip pos,4.7084985503435135,4.821864128112793,4.597436428070068,0.07771805706132705,4.597808837890625,4.70941948890686,4.818702735900879,0.07876705421623162,0.10181308392228185,0.1187719151636673,0.14966210048223147,0.16165228863096054,0.1701748777732452
60,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,61,State pos z  coo: blade3,m,State pos z  Mbdy:blade3 E-nr:  26 Z-rel:1.00 coo: blade3  blade3 tip pos,89.61355919570923,89.62828063964844,89.59508514404297,0.011628347814031558,89.5954360961914,89.61527252197266,89.62824249267578,0.011654743059379778,0.015061739200699774,0.017569000871458105,0.022136924862033003,0.02391030524676209,0.02517087209871934
61,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,62,State pos x  coo: global,m,State pos x  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: global  gl blade1 tip pos,-0.3252764338917477,92.47884368896484,-92.5979232788086,65.54678823285164,-92.54992401123047,-0.8052793741226196,92.43171691894531,66.25947275307348,85.64417202666596,99.90894300388668,125.89260833439555,135.978464126477,143.14747847133802
62,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,63,State pos y  coo: global,m,State pos y  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: global  gl blade1 tip pos,-5.817459997248649,-5.004578113555908,-6.628399848937988,0.5708651310688232,-6.627267575263977,-5.8181984424591064,-5.0102763175964355,0.5825760153561508,0.7523242616539032,0.8771467847260999,1.1044944462292237,1.1927915443426031,1.2555837466752158
63,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,64,State pos z  coo: global,m,State pos z  Mbdy:blade1 E-nr:  26 Z-rel:1.00 coo: global  gl blade1 tip pos,-118.61037309112548,-25.890981674194336,-210.95712280273438,65.3188284769169,-210.90914642333985,-118.68809127807617,-25.939016036987304,66.39215912108784,85.74576457483116,99.97996728677103,125.91090076743748,135.98279940705748,143.14510281190684
64,res_steady/notilt/Group1_redesign_steady_notilt_10.0.hdf5,Group1_redesign_steady_notilt_10.0.hdf5,notilt,65,"WSP Vy, glco, R= 72.9",m/s,"Wind speed Vy of blade   1 at radius  72.93, global coo.",10.0,10.0,10.0,0.0,10.0,10.0,10.0,,,,,,
